,CV,TL,AL,TWC,AWC,TSC,ASC,TALRATIO,TAWCRATIO,TASCRATIO,TP,AP,TAPD,TAPMEAN,TS,AS,TASD,TASMEAN,TSCCRATIO,ASCCRATIO,TASCCRATIO,TASCCD,TKWC,AKWC,TAKWCRATIO,TMIKWP,AMIKWP,TMIKWS,AMIKWS,AFSP,TAFSPMEAN,TAFSPD,AFSS,TAFSSMEAN,TAFSSD,TMIKWAORATIO,TKWAORATIO,TKWAOWRATIO,TKWPMEAN,AKWPMEAN,TAKWPMEAN,TAKWPD,TKWPWMEAN,AKWPWMEAN,TAKWPWMEAN,TAKWPWD,TAMIKWFP,TAMIKWDIST,TAKWDIST,TASIMSPACY,TABSSIMSPACY,TAWSSIMSPACY,TAASSIMSPACY,TAFSSIMSPACY,TABSSIMPSPACY,TAWSSIMPSPACY,TAGSSIMRATIOSPACY,TVC,AVC,TAVCD,TNC,ANC,TANCD
553,2.5,65,3860,11,730,1,54,0.01683937823834197,0.015068493150684932,0.018518518518518517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15384615384615385,0.17849740932642488,0.861895724014737,0.024651255480271028,0.5454545454545454,0.0273972602739726,19.90909090909091,0.0,0.0,0.0,0.0,0.35416666666666663,0.17708333333333331,0.35416666666666663,0.7083333333333333,0.35416666666666663,0.7083333333333333,0.0,0.019253910950661854,0.0042834737863057925,0.0,0.028749999999999998,0.014374999999999999,0.028749999999999998,0.0,0.006038927050493358,0.003019463525246679,0.006038927050493358,1.0,0.0,0.10843373493975904,0.754491386831261,0.752177520659598,0.48639078573622524,0.6443733573975255,0.6860525311123445,0.6111111111111112,0.6666666666666666,0.0,0.14285714285714285,0.15162454873646208,0.008767405879319234,0.21428571428571427,0.16004813477737664,-0.05423757950833763
554,4.0,61,253,9,39,1,1,0.24110671936758893,0.23076923076923078,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11475409836065574,0.1857707509881423,0.6177188698988489,0.07101665262748656,0.7777777777777778,0.48717948717948717,1.5964912280701755,0.0,0.0,0.0,0.0,-0.1875,-0.09375,-0.1875,0.375,0.1875,0.375,0.041666666666666664,0.125,0.025301234525054065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2916666666666667,-0.3191489361702128,-0.3262411347517731,0.7254683966998541,0.7254683966998541,0.7254683966998541,0.7254683966998541,0.7254683966998541,1.0,1.0,0.0,0.0,0.0,0.0,0.2727272727272727,0.25,-0.022727272727272707
555,4.0,83,183,14,25,1,1,0.453551912568306,0.56,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1566265060240964,0.19672131147540983,0.7961847389558233,0.04009480545131344,0.42857142857142855,0.56,0.7653061224489794,0.0,0.0,0.0,0.0,-0.375,-0.1875,-0.375,0.75,0.375,0.75,0.029411764705882353,0.14705882352941177,0.017831125654680615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35294117647058826,-0.3333333333333333,-0.10303030303030303,0.7957849822588512,0.7957849822588512,0.7957849822588512,0.7957849822588512,0.7957849822588512,1.0,1.0,0.0,0.11764705882352941,0.029411764705882353,-0.08823529411764705,0.11764705882352941,0.17647058823529413,0.05882352941176472
556,5.0,57,1602,9,268,1,14,0.035580524344569285,0.033582089552238806,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19298245614035087,0.16729088639200998,1.1535742340926944,-0.025691569748340887,1.0,0.07462686567164178,13.4,0.0,0.0,0.0,0.0,-0.05,-0.025,-0.05,0.05,0.025,0.05,0.009615384615384616,0.0641025641025641,0.009166496872766708,0.0,-0.005,-0.0025,-0.005,0.0,-0.00026011694267073554,-0.00013005847133536777,-0.00026011694267073554,0.16346153846153846,0.01822079314040729,-0.11639871382636657,0.7975746910315524,0.8048935765959594,0.5011196219792194,0.6635547140025269,0.7805888395750553,1.0,0.8571428571428571,0.0,0.07692307692307693,0.10256410256410256,0.025641025641025633,0.3076923076923077,0.17307692307692307,-0.13461538461538464
557,4.0,64,294,11,45,1,1,0.21768707482993196,0.24444444444444444,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15625,0.1870748299319728,0.8352272727272727,0.030824829931972803,0.7272727272727273,0.4444444444444444,1.6363636363636365,0.0,0.0,0.0,0.0,-0.09444444444444444,-0.04722222222222222,-0.09444444444444444,0.26666666666666666,0.13333333333333333,0.26666666666666666,0.03333333333333333,0.18333333333333332,0.047113270012435246,-0.0375,0.0,-0.01875,0.0375,-0.011151209346008065,0.0,-0.005575604673004032,0.011151209346008065,0.2,-0.288135593220339,-0.15562403697996918,0.9033179044425819,0.9033179044425819,0.9033179044425819,0.9033179044425819,0.9033179044425819,1.0,1.0,1.0,0.0,0.0,0.0,0.21428571428571427,0.21666666666666667,0.0023809523809524002
558,2.5,72,2159,12,361,1,18,0.0333487725798981,0.0332409972299169,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.16072255673923114,0.7777377521613832,0.03572255673923114,0.4166666666666667,0.055401662049861494,7.520833333333334,0.0,0.0,0.0,0.0,0.1,0.05,0.1,0.1,0.05,0.1,0.011990407673860911,0.03836930455635491,0.0067118639277539745,0.0,0.01,0.005,0.01,0.0,0.0007250464022817551,0.00036252320114087757,0.0007250464022817551,0.03357314148681055,-0.19423076923076923,-0.43689903846153844,0.8003857370628155,0.8032270371999218,0.49141727967668775,0.674755201478963,0.7268179193810868,0.4444444444444444,0.2777777777777778,0.0,0.07142857142857142,0.11270983213429256,0.041281260705721134,0.14285714285714285,0.22302158273381295,0.0801644398766701
559,2.5,66,2185,10,356,1,17,0.030205949656750573,0.028089887640449437,0.058823529411764705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15151515151515152,0.15331807780320367,0.9882406151062867,0.001802926288052148,0.5,0.056179775280898875,8.9,0.0,0.0,0.0,0.0,0.1340909090909091,0.06704545454545455,0.1340909090909091,0.3553030303030303,0.17765151515151514,0.3553030303030303,0.0,0.03,0.004189078918057158,-0.02,0.0,-0.01,0.02,-0.002249353963948926,0.0,-0.001124676981974463,0.002249353963948926,1.0,0.0,-0.21303258145363407,0.8404162134275969,0.8540559837177126,0.5923403408703808,0.7459658093493543,0.7794058023627668,0.11764705882352941,0.5294117647058824,0.0,0.18181818181818182,0.125,-0.05681818181818182,0.18181818181818182,0.245,0.06318181818181817
560,3.5,68,221,10,34,1,1,0.3076923076923077,0.29411764705882354,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1323529411764706,0.18552036199095023,0.7134146341463414,0.05316742081447964,0.7,0.5294117647058824,1.3222222222222222,0.0,0.0,0.0,0.0,-0.12,-0.06,-0.12,0.32666666666666666,0.16333333333333333,0.32666666666666666,0.023255813953488372,0.18604651162790697,0.026540987749041674,0.0,-0.016666666666666666,-0.008333333333333333,-0.016666666666666666,0.0,-0.0015885499071304052,-0.0007942749535652026,-0.0015885499071304052,0.27906976744186046,-0.47619047619047616,-0.07738095238095238,0.8711903959816321,0.8711903959816321,0.8711903959816321,0.8711903959816321,0.8711903959816321,1.0,1.0,0.0,0.08333333333333333,0.06976744186046512,-0.013565891472868213,0.25,0.2558139534883721,0.005813953488372103
561,3.0,68,261,9,38,1,1,0.26053639846743293,0.23684210526315788,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11764705882352941,0.15708812260536398,0.7489239598278336,0.03944106378183457,0.7777777777777778,0.5,1.5555555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.25,0.5,0.0,0.15555555555555556,0.0218156946232234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.22727272727272727,0.8743888123274448,0.8743888123274448,0.8743888123274448,0.8743888123274448,0.8743888123274448,1.0,1.0,0.0,0.09090909090909091,0.022222222222222223,-0.06868686868686869,0.09090909090909091,0.2222222222222222,0.1313131313131313
562,4.0,87,4443,13,704,1,30,0.019581363943281565,0.018465909090909092,0.03333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14942528735632185,0.1586765698852127,0.941697236488139,0.009251282528890847,0.6923076923076923,0.028409090909090908,24.369230769230768,0.0,0.0,0.0,0.0,0.25,0.125,0.25,0.3,0.15,0.3,0.006067961165048544,0.05218446601941747,0.012970207063529181,0.0,-0.01,-0.005,-0.01,0.0,-0.0010484021518204476,-0.0005242010759102238,-0.0010484021518204476,0.02912621359223301,0.0974483596597813,-0.058238435672101505,0.8253110318224743,0.8631030564512415,0.4974217080208451,0.7100996820623648,0.8631030564512415,0.03333333333333333,0.4666666666666667,0.0,0.0625,0.12014563106796117,0.05764563106796117,0.25,0.22815533980582525,-0.021844660194174748
563,4.0,91,322,13,47,1,1,0.2826086956521739,0.2765957446808511,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10989010989010989,0.15217391304347827,0.7221350078492935,0.04228380315336838,0.7692307692307693,0.425531914893617,1.8076923076923077,0.0,0.0,0.0,0.0,0.0909090909090909,0.04545454545454545,0.0909090909090909,0.4696969696969697,0.23484848484848486,0.4696969696969697,0.03636363636363636,0.23636363636363636,0.0652300957404062,0.0,0.006818181818181818,0.003409090909090909,0.006818181818181818,0.0,0.0013122850450665747,0.0006561425225332873,0.0013122850450665747,0.21818181818181817,-0.16666666666666666,0.21367521367521367,0.8680072612639007,0.8680072612639007,0.8680072612639007,0.8680072612639007,0.8680072612639007,1.0,1.0,0.0,0.06666666666666667,0.12727272727272726,0.060606060606060594,0.4,0.23636363636363636,-0.16363636363636366
564,2.0,58,1489,8,220,1,1,0.03895231699126931,0.03636363636363636,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1896551724137931,0.19408999328408327,0.9771506980073976,0.004434820870290179,0.5,0.09090909090909091,5.5,0.0,0.0,0.0,0.0,0.020760233918128652,0.010380116959064326,0.020760233918128652,0.35906432748538003,0.17953216374269002,0.35906432748538003,0.0,0.05415162454873646,0.00611669393607133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.04734299516908212,0.7196628543691018,0.7196628543691018,0.7196628543691018,0.7196628543691018,0.7196628543691018,1.0,1.0,0.0,0.18181818181818182,0.08664259927797834,-0.09517558254020349,0.0,0.27075812274368233,0.27075812274368233
565,3.0,80,5074,15,797,1,27,0.015766653527788728,0.018820577164366373,0.037037037037037035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.1517540402049665,0.9884415584415585,0.0017540402049665005,0.5333333333333333,0.025094102885821833,21.253333333333334,0.0,0.0,0.0,0.0,0.16,0.08,0.16,0.23499999999999996,0.11749999999999998,0.23499999999999996,0.0032292787944025836,0.024757804090419805,0.004481733998468597,0.0,0.01,0.005,0.01,0.0,0.0003032632440528641,0.00015163162202643204,0.0003032632440528641,0.061356297093649086,-0.07974137931034483,-0.12303223388305848,0.7337674863579792,0.7378473965885819,0.2968815966368154,0.6428249144816208,0.6973759804976529,1.0,0.37037037037037035,0.0,0.13333333333333333,0.09472551130247578,-0.03860782203085755,0.26666666666666666,0.21743810548977396,-0.0492285611768927
566,4.0,62,2616,13,507,1,19,0.023700305810397553,0.02564102564102564,0.05263157894736842,0.0,0.5,0.5,0.25,0.0,0.5,0.5,0.5,0.14516129032258066,0.17660550458715596,0.8219522413070801,0.031444214264575304,0.23076923076923078,0.03944773175542406,5.8500000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,1.0,0.0036363636363636364,0.01090909090909091,0.002090884145871713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018181818181818182,-0.7176684881602914,0.030965391621129327,0.7654240241660524,0.7559888290411729,0.5007130288973961,0.6767903148573176,0.7476409100881544,0.21052631578947367,0.47368421052631576,0.0,0.07692307692307693,0.1,0.023076923076923078,0.15384615384615385,0.19636363636363635,0.0425174825174825
567,4.5,67,4035,13,661,1,24,0.01660470879801735,0.019667170953101363,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14925373134328357,0.14894671623296157,1.0020612412148906,-0.00030701511032199535,0.6923076923076923,0.030257186081694403,22.88076923076923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013679890560875513,0.03967168262653899,0.004578833171493368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6333789329685362,0.26575342465753427,-0.15333018422295702,0.8700810809433267,0.8696703786392704,0.650533337632377,0.7721523077392655,0.8696703786392704,0.041666666666666664,0.9166666666666666,0.0,0.21428571428571427,0.11627906976744186,-0.09800664451827241,0.21428571428571427,0.20930232558139536,-0.004983388704318914
568,3.5,60,3710,10,653,1,29,0.016172506738544475,0.015313935681470138,0.034482758620689655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11666666666666667,0.16442048517520216,0.7095628415300547,0.047753818508535495,0.6,0.030627871362940276,19.59,0.0,0.0,0.0,0.0,0.275,0.1375,0.275,0.875,0.4375,0.875,0.0027100271002710027,0.04742547425474255,0.007918274672228937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4634146341463415,0.41655359565807326,-0.060283000581508046,0.537701611564099,0.6958908629263433,0.17517268776435202,0.45906643549237613,0.6958908629263433,0.034482758620689655,0.3103448275862069,0.0,0.1,0.11246612466124661,0.012466124661246608,0.2,0.1991869918699187,-0.0008130081300813108
569,4.0,61,2789,8,472,1,24,0.02187163858013625,0.01694915254237288,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11475409836065574,0.15991394765148798,0.7175990590310961,0.045159849290832235,0.625,0.0423728813559322,14.75,0.0,0.0,0.0,0.0,0.1,0.05,0.1,0.25,0.125,0.25,0.012867647058823529,0.029411764705882353,0.006179602820613876,0.0,0.02,0.01,0.02,0.0,0.003489009207752349,0.0017445046038761746,0.003489009207752349,0.027573529411764705,-0.013943699026571955,-0.0748158379373849,0.7710273771508027,0.818599821925572,0.4681502849299658,0.6654731829355985,0.7794654003689994,0.9166666666666666,0.75,0.0,0.1111111111111111,0.0974264705882353,-0.01368464052287581,0.2222222222222222,0.18933823529411764,-0.03288398692810457
570,4.5,52,723,10,128,1,4,0.07192254495159059,0.078125,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17307692307692307,0.16597510373443983,1.0427884615384615,-0.007101819342483245,0.6,0.15625,3.84,0.0,0.0,0.0,0.0,0.03409090909090909,0.017045454545454544,0.03409090909090909,0.125,0.0625,0.125,0.007042253521126761,0.04929577464788732,0.00834612399363781,0.0,0.006818181818181818,0.003409090909090909,0.006818181818181818,0.0,0.0009427285688412513,0.00047136428442062566,0.0009427285688412513,0.07746478873239436,-0.8581560283687943,-0.6514690982776089,0.7613755499904021,0.7826892711753353,0.42137948426179755,0.6540619230347609,0.7306828053999488,0.5,1.0,0.0,0.15384615384615385,0.09154929577464789,-0.062296858071505964,0.23076923076923078,0.176056338028169,-0.05471289274106178
571,4.0,44,3884,7,651,1,21,0.01132852729145211,0.010752688172043012,0.047619047619047616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13636363636363635,0.16323377960865088,0.8353885861772297,0.02687014324501452,0.8571428571428571,0.030721966205837174,27.9,0.0,0.1,0.0,0.2,0.030000000000000006,0.015000000000000003,0.030000000000000006,0.5800000000000001,0.29000000000000004,0.5800000000000001,0.0106951871657754,0.02807486631016043,0.005537394225694458,0.0,0.005,0.0025,0.005,0.0,0.0008706287420932251,0.00043531437104661256,0.0008706287420932251,0.012032085561497326,-0.10910307898259705,-0.0296423790399694,0.7516888187962313,0.7633139896505761,0.5140040888613865,0.684743152019304,0.7327213470509302,0.5238095238095238,0.9047619047619048,0.0,0.1,0.11497326203208556,0.014973262032085558,0.2,0.16711229946524064,-0.03288770053475937
572,3.0,64,1891,10,379,1,14,0.033844526705446853,0.026385224274406333,0.07142857142857142,0.4,0.0,-0.4,0.2,0.4,0.0,-0.4,0.4,0.140625,0.1792702273929138,0.7844303097345133,0.03864522739291379,0.4,0.052770448548812667,7.58,0.0,0.0,0.0,0.0,0.55,0.47500000000000003,0.15000000000000002,0.35,0.375,-0.050000000000000044,0.0024154589371980675,0.028985507246376812,0.0029505800432627636,0.1,-0.03791666666666667,0.03104166666666667,-0.1379166666666667,0.008596317751626564,-0.007908373780714139,0.0003439719854562125,-0.0165046915323407,0.0024154589371980675,-1.0,-0.34826472962066185,0.7354758723447289,0.7956692039579457,0.43569949257516116,0.6546526303934715,0.7956692039579457,0.07142857142857142,1.0,0.0,0.07692307692307693,0.13285024154589373,0.0559271646228168,0.07692307692307693,0.11352657004830918,0.036603493125232256
573,4.5,65,11647,11,1976,1,94,0.005580836266849833,0.005566801619433198,0.010638297872340425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13846153846153847,0.16596548467416503,0.8342791197421306,0.027503946212626557,0.6363636363636364,0.010121457489878543,62.87272727272727,0.0,0.0,0.0,0.0,-0.25,-0.125,-0.25,0.25,0.125,0.25,0.0038944180008654264,0.015577672003461706,0.0029666197204019948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09346603202077022,-0.04415584415584416,-0.29095719095719097,0.7684025010503206,0.7855923137274557,0.4961961409940414,0.6530458644032413,0.6806756151440978,0.44680851063829785,0.6170212765957447,0.0,0.21428571428571427,0.11899610558199913,-0.09528960870371514,0.14285714285714285,0.2020770229337949,0.05921988007665205
574,4.0,106,2272,17,383,1,13,0.04665492957746479,0.044386422976501305,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12264150943396226,0.15889084507042253,0.7718601369361836,0.03624933563646027,0.5294117647058824,0.05221932114882506,10.138235294117647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004629629629629629,0.05787037037037037,0.004617613991776327,0.0,0.005,0.0025,0.005,0.0,0.0008539665555048189,0.0004269832777524094,0.0008539665555048189,0.0023148148148148147,-0.13225058004640372,-0.07675174013921113,0.8205577983261825,0.8899536466733211,0.599229477932466,0.7242283007358363,0.8899536466733211,0.07692307692307693,0.23076923076923078,0.0,0.0,0.08333333333333333,0.08333333333333333,0.0,0.19212962962962962,0.19212962962962962
575,3.5,60,469,8,73,1,1,0.1279317697228145,0.1095890410958904,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.21321961620469082,0.7816666666666666,0.04655294953802416,0.5,0.273972602739726,1.8250000000000002,0.0,0.0,0.0,0.0,-0.16666666666666666,-0.08333333333333333,-0.16666666666666666,0.611111111111111,0.3055555555555555,0.611111111111111,0.009174311926605505,0.05504587155963303,0.003967692252730424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13761467889908258,-0.7407407407407407,-0.654320987654321,0.7626197177164125,0.7626197177164125,0.7626197177164125,0.7626197177164125,0.7626197177164125,1.0,1.0,0.0,0.0,0.03669724770642202,0.03669724770642202,0.08333333333333333,0.2018348623853211,0.11850152905198778
576,5.0,56,1878,10,346,1,23,0.029818956336528223,0.028901734104046242,0.043478260869565216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.1959531416400426,0.7290372670807453,0.05309599878289975,0.7,0.057803468208092484,12.11,0.0,0.7,0.0,0.6000000000000001,0.1666666666666667,0.08333333333333336,0.1666666666666667,0.7555555555555555,0.37777777777777777,0.7555555555555555,0.0069124423963133645,0.052995391705069124,0.011273565082861196,0.1142857142857143,0.0625,0.08839285714285715,-0.051785714285714296,0.03398463800688172,0.011151703545679608,0.022568170776280663,-0.022832934461202114,0.14055299539170507,-0.41493456505003845,-0.25735515614017473,0.7634981573616169,0.7864054864069577,0.4678245077159267,0.6505273357197351,0.7864054864069577,0.043478260869565216,0.5217391304347826,0.0,0.09090909090909091,0.1313364055299539,0.04042731462086299,0.2727272727272727,0.1175115207373272,-0.15521575198994553
577,3.5,47,1457,7,252,1,14,0.03225806451612903,0.027777777777777776,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1276595744680851,0.16129032258064516,0.7914893617021276,0.03363074811256006,0.7142857142857143,0.07936507936507936,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0034482758620689655,0.04482758620689655,0.007185392331099037,0.0,-0.02,-0.01,-0.02,0.0,-0.004488756596838947,-0.0022443782984194736,-0.004488756596838947,0.027586206896551724,-0.9515570934256056,-0.38408304498269896,0.6212509478614163,0.7032175236403074,0.27247799447176535,0.5052012806287741,0.7032175236403074,0.07142857142857142,1.0,0.0,0.1111111111111111,0.09655172413793103,-0.014559386973180072,0.2222222222222222,0.1724137931034483,-0.04980842911877392
578,3.0,59,3509,8,585,1,34,0.016813907096038756,0.013675213675213675,0.029411764705882353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1016949152542373,0.17298375605585636,0.5878870801105744,0.07128884080161907,1.0,0.03418803418803419,29.249999999999996,0.0,-0.625,0.0,1.0,-0.015151515151515152,-0.007575757575757576,-0.015151515151515152,0.2606060606060606,0.1303030303030303,0.2606060606060606,0.0,0.04330175913396482,0.006635542956030019,0.0,0.0037499999999999977,0.0018749999999999988,0.0037499999999999977,0.0,-0.0013298612277433855,-0.0006649306138716927,-0.0013298612277433855,1.0,0.0,-0.3334180216802168,0.6810093068871622,0.853289108556999,0.0,0.5045613305058176,0.853289108556999,0.029411764705882353,1.0,0.0,0.09090909090909091,0.09201623815967523,0.00110714725058432,0.36363636363636365,0.20027063599458728,-0.16336572764177637
579,3.5,44,6275,7,1031,1,40,0.00701195219123506,0.006789524733268671,0.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13636363636363635,0.1553784860557769,0.8776223776223776,0.01901484969214054,0.8571428571428571,0.019398642095053348,44.18571428571428,0.0,0.0,0.0,0.0,0.2,0.1,0.2,0.8,0.4,0.8,0.004273504273504274,0.039316239316239315,0.006705192284728791,0.0,-0.008333333333333333,-0.004166666666666667,-0.008333333333333333,0.0,-0.0008416983511077971,-0.00042084917555389856,-0.0008416983511077971,0.1,0.16544054747647563,-0.08803510990441478,0.7639372380428059,0.8049347348220254,0.4262996855648896,0.6671042419388519,0.7758075055061843,0.775,0.925,0.0,0.25,0.10854700854700855,-0.14145299145299145,0.125,0.17692307692307693,0.05192307692307693
580,3.5,52,13095,8,1999,1,79,0.00397098129056892,0.00400200100050025,0.012658227848101266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1346153846153846,0.1501336387934326,0.8966370608028796,0.015518254178048002,0.875,0.010005002501250625,87.45625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55,0.275,0.55,0.0016906170752324597,0.04691462383770076,0.008040899638228868,0.0,-0.0035714285714285713,-0.0017857142857142857,-0.0035714285714285713,0.0,-0.0002352455450547059,-0.00011762277252735295,-0.0002352455450547059,0.008030431107354184,-0.7625792811839324,0.002335104660686056,0.7470137793613152,0.8673685572549387,0.3491288628454526,0.6226979467215354,0.8673685572549387,0.012658227848101266,0.5949367088607594,0.0,0.0,0.07819103972950127,0.07819103972950127,0.2,0.23034657650042265,0.030346576500422634
581,4.0,56,2610,10,452,1,19,0.021455938697318006,0.022123893805309734,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16071428571428573,0.17011494252873563,0.9447393822393824,0.009400656814449904,0.6,0.04424778761061947,13.56,0.0,0.0,0.0,0.0,0.5,0.25,0.5,0.5,0.25,0.5,0.0,0.03665987780040733,0.006543161277452788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.03832199546485261,0.7711925388757547,0.7988840165699439,0.39780855819031097,0.6609963146967371,0.7988840165699439,0.05263157894736842,1.0,0.0,0.1,0.09979633401221996,-0.00020366598778004397,0.3,0.2240325865580448,-0.07596741344195518
582,3.0,64,1523,14,259,1,11,0.04202232435981615,0.05405405405405406,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15625,0.1582403151674327,0.9874221991701245,0.001990315167432699,0.42857142857142855,0.07722007722007722,5.55,0.0,0.0,0.0,0.0,0.21212121212121213,0.10606060606060606,0.21212121212121213,0.48484848484848486,0.24242424242424243,0.48484848484848486,0.006872852233676976,0.061855670103092786,0.009521267716001442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01718213058419244,-0.6241379310344828,-0.3099616858237548,0.7803780596072033,0.8057738931132286,0.5546959355521347,0.6855199401651002,0.8057738931132286,0.09090909090909091,0.45454545454545453,0.0,0.14285714285714285,0.10996563573883161,-0.032891507118311236,0.14285714285714285,0.21993127147766323,0.07707412862052038
583,4.0,62,1752,12,314,1,14,0.03538812785388128,0.03821656050955414,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12903225806451613,0.17579908675799086,0.7339757017176373,0.04676682869347473,0.5,0.06369426751592357,7.85,0.0,0.0,0.0,0.0,0.15757575757575756,0.07878787878787878,0.15757575757575756,0.43636363636363634,0.21818181818181817,0.43636363636363634,0.005555555555555556,0.044444444444444446,0.0070199108795922826,0.0,-0.0025,-0.00125,-0.0025,0.0,-0.0005075467456108108,-0.0002537733728054054,-0.0005075467456108108,0.6361111111111111,0.3203342618384401,-0.06371866295264624,0.8079040011740127,0.834263157664135,0.5906034707217311,0.7188338322306548,0.6174016489668848,0.5714285714285714,0.21428571428571427,0.0,0.0,0.09444444444444444,0.09444444444444444,0.23076923076923078,0.20555555555555555,-0.025213675213675235
584,3.0,102,481,14,82,1,1,0.21205821205821207,0.17073170731707318,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11764705882352941,0.18295218295218296,0.6430481283422459,0.06530512412865355,0.7142857142857143,0.24390243902439024,2.928571428571429,0.0,0.0,0.0,0.0,0.017340067340067336,0.008670033670033668,0.017340067340067336,0.32323232323232326,0.16161616161616163,0.32323232323232326,0.0,0.13,0.022764000408019385,-0.01,0.0,-0.005,0.01,-0.0014477730574220323,0.0,-0.0007238865287110161,0.0014477730574220323,1.0,0.0,-0.35042735042735046,0.8499681376148893,0.8499681376148893,0.8499681376148893,0.8499681376148893,0.8499681376148893,1.0,1.0,0.0,0.16666666666666666,0.05,-0.11666666666666665,0.2777777777777778,0.24,-0.0377777777777778
585,4.0,45,1808,7,287,1,14,0.024889380530973452,0.024390243902439025,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08888888888888889,0.1554203539823009,0.5719256623171214,0.066531465093412,0.5714285714285714,0.06968641114982578,8.2,0.0,0.0,0.0,0.0,0.2,0.1,0.2,0.2,0.1,0.2,0.017964071856287425,0.05688622754491018,0.014001812850845789,0.0,0.025,0.0125,0.025,0.0,0.007534932072231886,0.003767466036115943,0.007534932072231886,0.008982035928143712,-0.10910910910910912,-0.16990674885411727,0.8127801752180552,0.8233876797508035,0.5926554939847707,0.702332354632901,0.8233876797508035,0.07142857142857142,0.6428571428571429,0.0,0.14285714285714285,0.10479041916167664,-0.03806672369546621,0.2857142857142857,0.23952095808383234,-0.04619332763045336
