,CV,TL,AL,TWC,AWC,TSC,ASC,TALRATIO,TAWCRATIO,TASCRATIO,TP,AP,TAPD,TAPMEAN,TS,AS,TASD,TASMEAN,TSCCRATIO,ASCCRATIO,TASCCRATIO,TASCCD,TKWC,AKWC,TAKWCRATIO,TMIKWP,AMIKWP,TMIKWS,AMIKWS,AFSP,TAFSPMEAN,TAFSPD,AFSS,TAFSSMEAN,TAFSSD,TMIKWAORATIO,TKWAORATIO,TKWAOWRATIO,TKWPMEAN,AKWPMEAN,TAKWPMEAN,TAKWPD,TKWPWMEAN,AKWPWMEAN,TAKWPWMEAN,TAKWPWD,TAMIKWFP,TAMIKWDIST,TAKWDIST
583,4.0,62,1752,12,314,1,14,0.03538812785388128,0.03821656050955414,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12903225806451613,0.17579908675799086,0.7339757017176373,0.04676682869347473,0.5,0.06369426751592357,7.85,0.0,0.0,0.0,0.0,0.15757575757575756,0.07878787878787878,0.15757575757575756,0.43636363636363634,0.21818181818181817,0.43636363636363634,0.002777777777777778,-1.3521825181113625,-2.1536684013669154,0.0,-0.0025,-0.00125,-0.0025,0.0,-0.0005075467456108108,-0.0002537733728054054,-0.0005075467456108108,0.09444444444444444,-0.8161559888579387,-0.06371866295264624
584,3.0,102,481,14,82,1,1,0.21205821205821207,0.17073170731707318,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11764705882352941,0.18295218295218296,0.6430481283422459,0.06530512412865355,0.7142857142857143,0.24390243902439024,2.928571428571429,0.0,0.0,0.0,0.0,0.017340067340067336,0.008670033670033668,0.017340067340067336,0.32323232323232326,0.16161616161616163,0.32323232323232326,0.02,-0.8860566476931632,-1.642751415279467,-0.01,0.0,-0.005,0.01,-0.0014477730574220323,0.0,-0.0007238865287110161,0.0014477730574220323,0.14,-0.5151515151515151,-0.35042735042735046
585,4.0,45,1808,7,287,1,14,0.024889380530973452,0.024390243902439025,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08888888888888889,0.1554203539823009,0.5719256623171214,0.066531465093412,0.5714285714285714,0.06968641114982578,8.2,0.0,0.0,0.0,0.0,0.2,0.1,0.2,0.2,0.1,0.2,0.020958083832335328,-1.2449928658587355,-1.8538157314539736,0.0,0.025,0.0125,0.025,0.0,0.007534932072231886,0.003767466036115943,0.007534932072231886,0.0029940119760479044,-0.30930930930930933,-0.16990674885411727
586,3.0,75,2060,12,339,1,14,0.03640776699029126,0.035398230088495575,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10666666666666667,0.17475728155339806,0.6103703703703703,0.06809061488673139,0.8333333333333334,0.058997050147492625,14.125,0.0,0.0,0.0,0.0,0.42500000000000004,0.21250000000000002,0.42500000000000004,0.5874999999999999,0.29374999999999996,0.5874999999999999,0.005128205128205128,-1.2293367710089063,-1.8129526166511507,0.025,0.03,0.0275,0.0049999999999999975,0.0074341395640053765,0.004460988077579517,0.005947563820792447,-0.002973151486425859,0.33076923076923076,0.10796915167095116,-0.19883759919526098
587,3.0,63,4242,12,699,1,33,0.01485148514851485,0.017167381974248927,0.030303030303030304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15873015873015872,0.16195190947666196,0.9801067442988839,0.0032217507465032436,0.6666666666666666,0.02861230329041488,23.299999999999997,0.0,0.0,0.0,0.0,0.2,0.1,0.2,0.4,0.2,0.4,0.00589622641509434,-1.360194128189719,-2.228951996053388,0.0,0.025,0.0125,0.025,0.0,0.0033859148638516385,0.0016929574319258193,0.0033859148638516385,0.020047169811320754,-0.1820543093270366,-0.15823734005552187
588,3.0,118,285,14,40,1,1,0.41403508771929826,0.35,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09322033898305085,0.1543859649122807,0.6038135593220338,0.06116562592922986,0.7857142857142857,0.5,1.5714285714285714,0.0,0.0,0.0,0.0,0.03409090909090909,0.017045454545454544,0.03409090909090909,0.23863636363636365,0.11931818181818182,0.23863636363636365,0.041666666666666664,-0.6020599913279624,-1.3041826636976717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,-0.06382978723404255,-0.10638297872340426
589,4.0,64,6065,11,1006,1,33,0.010552349546578731,0.010934393638170975,0.030303030303030304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.203125,0.1549876339653751,1.3105884308510638,-0.0481373660346249,0.6363636363636364,0.019880715705765408,32.00909090909091,0.0,0.0,0.0,0.0,-0.10833333333333334,-0.05416666666666667,-0.10833333333333334,0.25833333333333336,0.12916666666666668,0.25833333333333336,0.011732851985559567,-1.5531780665581383,-2.4460528160462727,0.10714285714285714,0.0,0.05357142857142857,-0.10714285714285714,0.03285380280131038,0.0,0.01642690140065519,-0.03285380280131038,0.08844765342960288,-0.008269057049544854,-0.06705131567444707
590,5.0,97,97,15,15,1,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12371134020618557,0.13402061855670103,0.9230769230769231,0.010309278350515455,0.6666666666666666,0.6666666666666666,1.0,0.0,0.0,0.0,0.0,0.025,0.0125,0.025,0.2625,0.13125,0.2625,0.058823529411764705,-0.2304489213782739,-1.2136990173798778,-0.01,-0.01,-0.01,0.0,-0.0014477730574220323,-0.0014477730574220323,-0.0014477730574220323,0.0,1.0,1.0,-0.2
591,4.0,66,1774,12,309,2,13,0.03720405862457723,0.038834951456310676,0.15384615384615385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15151515151515152,0.16516347237880497,0.9173647740200641,0.013648320863653446,0.5,0.06472491909385113,7.7250000000000005,0.0,0.0,0.0,0.0,0.35,0.175,0.35,0.35,0.175,0.35,0.011428571428571429,-1.6409780573583321,-2.058718789370479,0.08333333333333333,0.025,0.05416666666666667,-0.05833333333333333,0.055178330699646026,0.004953859602068445,0.030066095150857237,-0.05022447109757758,0.017142857142857144,-0.3868194842406877,-0.5222063037249284
592,3.5,71,2733,11,426,1,17,0.02597877789974387,0.025821596244131457,0.058823529411764705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1267605633802817,0.1544090742773509,0.820939857152393,0.02764851089706921,0.6363636363636364,0.046948356807511735,13.554545454545455,0.0,0.0,0.0,0.0,0.11818181818181818,0.05909090909090909,0.11818181818181818,0.2772727272727273,0.13863636363636364,0.2772727272727273,0.0,-1.6532125137753437,-2.331303659444082,0.0,0.005,0.0025,0.005,0.0,0.00079684900378136,0.00039842450189068,0.00079684900378136,1.0,0.0,-0.34081707765918295
593,4.0,52,1700,8,264,1,11,0.03058823529411765,0.030303030303030304,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1346153846153846,0.15176470588235294,0.8870005963029218,0.01714932126696833,0.875,0.07575757575757576,11.549999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01607717041800643,-1.0156391343071751,-1.8273997663348038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06109324758842444,-0.1870967741935484,-0.23849462365591398
594,3.5,75,1737,13,281,1,12,0.04317789291882556,0.046263345195729534,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.1629245826137018,0.9820494699646642,0.0029245826137017927,0.5384615384615384,0.0711743772241993,7.565384615384614,0.0,0.0,0.0,0.0,0.40714285714285714,0.20357142857142857,0.40714285714285714,0.6892857142857143,0.34464285714285714,0.6892857142857143,0.0,-1.2733417616789071,-1.8000510603347863,-0.06428571428571428,0.005714285714285716,-0.029285714285714283,0.06999999999999999,-0.024082382228164816,0.004421904153391068,-0.009830239037386874,0.028504286381555884,1.0,0.0,-0.14280429152793192
595,3.0,59,2289,14,406,1,22,0.025775447793796417,0.034482758620689655,0.045454545454545456,0.0,0.5,0.5,0.25,0.0,0.5,0.5,0.5,0.2542372881355932,0.1760594145915247,1.444042562139883,-0.07817787354406852,0.35714285714285715,0.04926108374384237,7.25,0.0,0.0,0.0,0.0,0.35,0.175,0.35,0.45,0.225,0.45,0.0,-1.4894897319622717,-2.1000307637015467,0.0,0.034999999999999996,0.017499999999999998,0.034999999999999996,0.0,0.003532105680339267,0.0017660528401696335,0.003532105680339267,1.0,0.0,-0.29523809523809524
596,4.0,80,1872,14,299,1,13,0.042735042735042736,0.046822742474916385,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.15544871794871795,0.9649484536082473,0.005448717948717957,0.5714285714285714,0.06688963210702341,8.542857142857143,0.0,0.0,0.0,0.0,-0.12121212121212122,-0.06060606060606061,-0.12121212121212122,0.29318181818181815,0.14659090909090908,0.29318181818181815,0.0,-1.3061095211932563,-2.041607565515154,0.0,-0.025,-0.0125,-0.025,0.0,-0.003926181593618247,-0.0019630907968091237,-0.003926181593618247,1.0,0.0,-0.45395300977533876
597,4.0,61,2008,10,334,1,13,0.030378486055776893,0.029940119760479042,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13114754098360656,0.15737051792828685,0.8333679186553228,0.026222976944680287,0.6,0.059880239520958084,10.02,0.0,0.0,0.0,0.0,0.07708333333333332,0.03854166666666666,0.07708333333333332,0.27708333333333335,0.13854166666666667,0.27708333333333335,0.005291005291005291,-1.3222192947339193,-2.021643689207688,0.0,0.021666666666666664,0.010833333333333332,0.021666666666666664,0.0,0.0036641307907719772,0.0018320653953859886,0.0036641307907719772,0.1164021164021164,0.0636604774535809,-0.16710875331564987
598,3.5,73,4549,12,720,1,27,0.016047482963288635,0.016666666666666666,0.037037037037037035,0.0,-0.25,-0.25,-0.125,0.0,-0.25,-0.25,-0.25,0.1095890410958904,0.15387997362057595,0.7121722113502935,0.04429093252468555,0.75,0.027777777777777776,27.0,0.0,0.0,0.0,0.0,-0.125,-0.0625,-0.125,0.375,0.1875,0.375,0.0,-1.3273589343863303,-2.0185831832169048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.21542991755005889
599,4.5,57,1915,11,369,1,25,0.029765013054830286,0.02981029810298103,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14035087719298245,0.1989556135770235,0.7054381360224709,0.05860473638404104,0.45454545454545453,0.05420054200542006,8.386363636363635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0022222222222222222,-1.5070844780971058,-2.248583065669754,0.0,0.043333333333333335,0.021666666666666667,0.043333333333333335,0.0,0.013469139887274939,0.0067345699436374695,0.013469139887274939,0.008888888888888889,-0.9866369710467706,-0.3779828189627744
600,3.5,101,697,16,111,1,1,0.1449067431850789,0.14414414414414414,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12871287128712872,0.16355810616929697,0.7869550112906029,0.03484523488216826,0.5625,0.18018018018018017,3.121875,0.0,0.0,0.0,0.0,-0.375,-0.1875,-0.375,0.75,0.375,0.75,0.007462686567164179,-1.0479235523171828,-1.8804061249227901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05970149253731343,-0.8947368421052632,-0.2117794486215539
601,3.5,67,2750,13,485,1,27,0.024363636363636365,0.026804123711340205,0.037037037037037035,0.0,0.13636363636363635,0.13636363636363635,0.06818181818181818,0.0,0.13636363636363635,0.13636363636363635,0.13636363636363635,0.14925373134328357,0.17054545454545456,0.8751551411386562,0.021291723202170987,0.38461538461538464,0.041237113402061855,9.326923076923078,0.0,0.0,0.0,0.0,0.019999999999999997,0.009999999999999998,0.019999999999999997,0.36,0.18,0.36,0.021164021164021163,-1.3064250275506875,-2.2597754882635965,0.0,0.0,0.0,0.0,0.0,0.00044085453150540443,0.00022042726575270222,0.00044085453150540443,0.005291005291005291,-0.160188457008245,-0.1723876829883897
602,1.5,81,471,13,74,1,3,0.17197452229299362,0.17567567567567569,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12345679012345678,0.18471337579617833,0.6683695189442316,0.06125658567272155,0.6923076923076923,0.2702702702702703,2.5615384615384613,0.0,0.0,0.0,0.0,0.23214285714285715,0.11607142857142858,0.23214285714285715,0.4642857142857143,0.23214285714285715,0.4642857142857143,0.010869565217391304,-1.1856365769619117,-1.8366933069907838,0.0,0.01488095238095238,0.00744047619047619,0.01488095238095238,0.0,0.002479406471709159,0.0012397032358545796,0.002479406471709159,0.09782608695652174,-0.8241758241758241,-0.4835164835164835
603,4.5,41,2451,7,412,1,13,0.016727866177070585,0.01699029126213592,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14634146341463414,0.1701346389228886,0.8601509036673101,0.023793175508254466,0.7142857142857143,0.04854368932038835,14.714285714285715,0.0,0.0,0.0,0.0,0.058666666666666666,0.029333333333333333,0.058666666666666666,0.24133333333333334,0.12066666666666667,0.24133333333333334,0.0021008403361344537,-1.8325089127062364,-2.6862488607983894,0.0,-0.034999999999999996,-0.017499999999999998,-0.034999999999999996,0.0,-0.003989126029774825,-0.0019945630148874125,-0.003989126029774825,0.018907563025210083,-0.9663157894736842,-0.1554887218045113
604,4.0,79,2872,14,492,1,22,0.027506963788300837,0.028455284552845527,0.045454545454545456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13924050632911392,0.1758356545961003,0.7918786815390398,0.03659514826698637,0.5,0.04065040650406504,12.3,0.0,0.0,0.0,0.0,0.08888888888888888,0.04444444444444444,0.08888888888888888,0.3577777777777778,0.1788888888888889,0.3577777777777778,0.0,-1.6812412373755872,-2.577441997807102,0.0,0.02,0.01,0.02,0.0,0.0012838214766835144,0.0006419107383417572,0.0012838214766835144,1.0,0.0,-0.5585507246376812
605,3.5,68,1849,11,312,1,17,0.03677663601946998,0.035256410256410256,0.058823529411764705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11764705882352941,0.17090319091400757,0.6883842144452718,0.053256132090478164,0.9090909090909091,0.0641025641025641,14.181818181818183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.35,0.7,0.002680965147453083,-1.2706788361447063,-1.9182390389454518,0.0,-0.025,-0.0125,-0.025,0.0,-0.005028544806451769,-0.0025142724032258847,-0.005028544806451769,0.10187667560321716,-0.8010752688172043,-0.19865591397849464
606,3.5,90,90,12,12,1,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.15555555555555556,0.6428571428571429,0.05555555555555555,0.75,0.75,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,-0.17609125905568127,-1.1409642680063832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,-0.8181818181818182,0.13636363636363635
607,2.0,65,2868,10,465,1,19,0.022663877266387727,0.021505376344086023,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1076923076923077,0.18514644351464435,0.5816601477618427,0.07745413582233665,0.9,0.043010752688172046,20.924999999999997,0.0,0.0,0.0,0.0,0.0023148148148148064,0.0011574074074074032,0.0023148148148148064,0.26712962962962966,0.13356481481481483,0.26712962962962966,0.005067567567567568,-1.2671717284030137,-1.8357683643174294,0.0,-0.005,-0.0025,-0.005,0.0,-0.0005820545155843496,-0.0002910272577921748,-0.0005820545155843496,0.0625,-0.41680767061477725,-0.0717005076142132
608,3.5,96,620,15,98,1,3,0.15483870967741936,0.15306122448979592,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.15806451612903225,0.7908163265306123,0.033064516129032245,0.6666666666666666,0.20408163265306123,3.2666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009259259259259259,-0.9542425094393249,-1.5861432129067934,-0.05,0.0,-0.025,0.05,-0.014868279128010753,0.0,-0.0074341395640053765,0.014868279128010753,0.4074074074074074,-0.19626168224299065,-0.2554517133956386
609,5.0,71,1846,14,322,1,13,0.038461538461538464,0.043478260869565216,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15492957746478872,0.1782231852654388,0.8693009118541033,0.023293607800650068,0.7142857142857143,0.062111801242236024,11.5,0.0,0.0,0.0,0.0,-0.06666666666666667,-0.03333333333333333,-0.06666666666666667,0.10000000000000002,0.05000000000000001,0.10000000000000002,0.005405405405405406,-1.337752802688721,-1.9923929038094972,-0.02,-0.01,-0.015,0.01,-0.0031663385755997453,-0.001465614738239997,-0.002315976656919871,0.0017007238373597483,0.08378378378378379,-0.8021680216802168,-0.43280726924916313
610,4.0,77,5880,14,954,1,36,0.013095238095238096,0.014675052410901468,0.027777777777777776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15584415584415584,0.16003401360544217,0.973818954690368,0.004189857761286331,0.5,0.020964360587002098,23.849999999999998,0.0,0.0,0.0,0.0,0.125,0.0625,0.125,0.125,0.0625,0.125,0.0,-1.4550401802195394,-2.090400864933506,0.0,0.025,0.0125,0.025,0.0,0.0016511932312550201,0.0008255966156275101,0.0016511932312550201,1.0,0.0,-0.2645110664912645
611,4.0,78,7182,13,1247,1,68,0.01086048454469507,0.010425020048115477,0.014705882352941176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1282051282051282,0.16764132553606237,0.7647584973166368,0.039436197330934175,0.46153846153846156,0.01603849238171612,28.77692307692308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020632737276478678,-1.8008365705054261,-2.5343152057409246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21664374140302614,-0.44666207845836203,-0.05287411352823244
612,3.0,68,2213,11,353,1,12,0.030727519204699502,0.031161473087818695,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10294117647058823,0.1509263443289652,0.6820623458964423,0.047985167858376976,0.8181818181818182,0.056657223796033995,14.440909090909091,0.0,0.0,0.0,0.0,0.06666666666666667,0.03333333333333333,0.06666666666666667,0.15555555555555556,0.07777777777777778,0.15555555555555556,0.012437810945273632,-1.141828055185514,-1.7989629649633845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024875621890547265,-0.005486284289276808,-0.20474675380514232
613,5.0,63,1502,9,245,1,11,0.041944074567243674,0.036734693877551024,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.151797603195739,0.7319688109161793,0.04068649208462791,0.7777777777777778,0.08163265306122448,9.527777777777779,0.0,0.0,0.0,0.0,0.0625,0.03125,0.0625,0.6375,0.31875,0.6375,0.0070921985815602835,-1.304121072641123,-1.8766845589371162,-0.03571428571428571,0.0,-0.017857142857142856,0.03571428571428571,-0.010620199377150539,0.0,-0.005310099688575269,0.010620199377150539,0.031914893617021274,-0.20640569395017794,-0.21453990849008642
614,4.5,67,2050,10,338,1,17,0.032682926829268294,0.029585798816568046,0.058823529411764705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08955223880597014,0.16585365853658537,0.539947322212467,0.07630141973061523,0.9,0.05917159763313609,15.21,0.0,0.0,0.0,0.0,0.2,0.1,0.2,0.4666666666666667,0.23333333333333334,0.4666666666666667,0.002506265664160401,-1.1238516409670858,-1.8163920929927326,0.05555555555555555,0.02,0.03777777777777778,-0.03555555555555555,0.01652031014223417,0.001645494666868911,0.00908290240455154,-0.014874815475365257,0.10526315789473684,-0.7939698492462312,-0.17738693467336683
615,3.5,58,4512,10,799,1,47,0.012854609929078014,0.012515644555694618,0.02127659574468085,0.0,0.7,0.7,0.35,0.0,0.7,0.7,0.7,0.13793103448275862,0.1773049645390071,0.7779310344827586,0.03937393005624848,0.5,0.025031289111389236,19.975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.03333333333333333,0.06666666666666667,0.0,-1.9698816437464999,-2.7816422757741286,0.0,0.035,0.0175,0.035,0.0,0.005612601416582203,0.0028063007082911014,0.005612601416582203,1.0,0.0,-0.3959227467811159
616,5.0,57,4543,10,747,1,32,0.012546775258639665,0.013386880856760375,0.03125,0.0,0.5,0.5,0.25,0.0,0.5,0.5,0.5,0.12280701754385964,0.1543033237948492,0.7958805716144856,0.031496306250989564,0.6,0.02677376171352075,22.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001226993865030675,-1.6101276130759954,-2.286355783686328,0.08333333333333333,-0.01,0.03666666666666667,-0.09333333333333332,0.007163598126355469,-0.0004867327454506215,0.0033384326904524237,-0.00765033087180609,0.4269938650306748,-0.14742014742014742,0.16154791154791154
617,4.0,55,3089,9,520,1,25,0.0178051149239236,0.01730769230769231,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10909090909090909,0.16186468112657817,0.6739636363636363,0.05277377203566909,0.7777777777777778,0.038461538461538464,20.22222222222222,0.0,0.0,0.0,0.0,-0.34090909090909094,-0.17045454545454547,-0.34090909090909094,0.6511363636363636,0.3255681818181818,0.6511363636363636,0.0017094017094017094,-1.4884022651293514,-2.195432209078595,0.0,-0.075,-0.0375,-0.075,0.0,-0.012251825801915967,-0.006125912900957983,-0.012251825801915967,0.9299145299145299,0.8595890410958904,-0.051730353280461425
618,3.0,54,6068,8,1009,1,49,0.008899143045484509,0.007928642220019821,0.02040816326530612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09259259259259259,0.15919578114700067,0.5816271758300743,0.06660318855440808,0.75,0.019821605550049554,37.8375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0034934497816593887,-1.7577754910119257,-2.375433774909105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014847161572052401,-0.20192307692307693,-0.13505244755244755
619,2.5,87,3857,12,646,1,40,0.022556390977443608,0.018575851393188854,0.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16091954022988506,0.15919108115115374,1.01085776330076,-0.0017284590787313148,0.8333333333333334,0.030959752321981424,26.916666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5360991146790004,-2.358087220533892,0.01111111111111111,0.019999999999999997,0.015555555555555553,0.008888888888888887,-0.0072660582237506375,-0.0027136273293994983,-0.004989842776575068,0.00455243089435114,1.0,0.0,-0.28320288982540637
620,3.5,72,6432,11,1073,1,35,0.011194029850746268,0.010251630941286114,0.02857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1388888888888889,0.15345149253731344,0.9050996285038838,0.014562603648424544,0.7272727272727273,0.01863932898415657,39.01818181818182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.05555555555555555,0.1111111111111111,0.0,-1.3304137733491908,-1.94147892987328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.10095856524427954
621,3.5,54,2455,9,422,1,17,0.021995926680244398,0.02132701421800948,0.058823529411764705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.16659877800407333,1.0004074979625102,-6.788866259332949e-05,0.7777777777777778,0.04739336492890995,16.41111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3811150807098505,-2.1306880377311193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.3716666666666667
622,3.5,65,1932,10,310,1,8,0.03364389233954451,0.03225806451612903,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16923076923076924,0.15217391304347827,1.1120879120879121,-0.01705685618729097,0.8,0.06451612903225806,12.4,0.0,0.0,0.0,0.0,0.08333333333333333,0.041666666666666664,0.08333333333333333,0.2333333333333333,0.11666666666666665,0.2333333333333333,0.0,-1.344883279369863,-2.0933303050981658,0.0,0.002500000000000001,0.0012500000000000005,0.002500000000000001,0.0,0.0011791377657118802,0.0005895688828559401,0.0011791377657118802,1.0,0.0,-0.5056657223796034
623,1.0,69,252,14,39,1,2,0.27380952380952384,0.358974358974359,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15942028985507245,0.17857142857142858,0.8927536231884057,0.019151138716356125,0.5714285714285714,0.46153846153846156,1.238095238095238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.2182728535714475,-4.234128553463327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
624,4.5,54,1533,9,241,1,9,0.03522504892367906,0.03734439834024896,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.1532941943900848,1.0872340425531914,-0.013372472276581865,0.5555555555555556,0.08298755186721991,6.694444444444445,0.0,0.0,0.0,0.0,0.26666666666666666,0.13333333333333333,0.26666666666666666,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.0,-1.3439385444271554,-2.192814232648897,0.0,0.015,0.0075,0.015,0.0,0.0024089234308656273,0.0012044617154328137,0.0024089234308656273,1.0,0.0,-0.293168370091447
625,2.0,48,2351,8,384,1,16,0.020416843896214378,0.020833333333333332,0.0625,0.0625,0.0625,0.0,0.0625,0.0625,0.0625,0.0,0.125,0.1875,0.16120799659719268,1.1630936675461743,-0.026292003402807324,0.875,0.052083333333333336,16.8,0.0625,0.0,0.5,0.0,0.1875,0.125,0.125,0.375,0.21875,0.3125,0.002136752136752137,-1.0574619963543885,-1.7722272860335253,0.008928571428571428,-0.005,0.001964285714285714,-0.013928571428571429,0.00040099979355933513,-0.0006639506948823776,-0.00013147545066152124,-0.0010649504884417127,0.09401709401709402,-0.815845824411135,-0.13761947041311953
626,3.5,65,400,12,63,1,3,0.1625,0.19047619047619047,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15384615384615385,0.1675,0.9184845005740528,0.013653846153846155,0.6666666666666666,0.31746031746031744,2.1,0.0,0.0,0.0,0.0,-0.010101010101010102,-0.005050505050505051,-0.010101010101010102,0.3444444444444445,0.17222222222222225,0.3444444444444445,0.0,-1.295567099962479,-2.292681226620309,-0.003787878787878788,-0.0015151515151515152,-0.0026515151515151517,0.0022727272727272726,-0.0015509124346928878,0.0003566332153908851,-0.0005971396096510013,0.001907545650083773,1.0,0.0,-0.6538461538461539
627,4.5,58,3389,9,553,1,18,0.017114192977279435,0.0162748643761302,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1724137931034483,0.1516671584538212,1.1367905541392727,-0.020746634649627088,0.7777777777777778,0.03616636528028933,21.505555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.588271706842329,-2.418426886220847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.18315831987075928
628,3.0,57,3137,8,496,1,15,0.018170226330889386,0.016129032258064516,0.06666666666666667,0.0,0.2,0.2,0.1,0.0,0.2,0.2,0.2,0.14035087719298245,0.15301243226012112,0.9172514619883041,0.012661555067138675,0.625,0.04032258064516129,15.5,0.0,0.0,0.0,0.0,0.5,0.25,0.5,0.5,0.25,0.5,0.0,-1.565995312131177,-2.372714868571644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.25892857142857145
